bruce_id,timestamp,transaction_id,merchant_id,hit_rules,rules_decision,override,engine_decision,final_decision,is_fraud_x,is_fraud_y,learning_label,B_listed,W_listed,rel_rules,h2o_score,bayesia_score,ml_label,sherlock_decision
21185625,2016-10-19 09:12:46,75847aa6-3fe5-47f0-9b55-d2ccf5673d67,M098322,SC0000758,deny,0,deny,None,3,5,1,0,0,0,889.21,999.99,1,deny
21203913,2016-10-19 12:38:49,1f412627-c29b-462a-8c05-30f147976e63,M098322,,,,accept,deny,0,5,2,0,0,0,0.08,0.0,0,accept
21204543,2016-10-19 12:47:20,a2b0c4e0-c207-4053-8799-abf2ba2344bb,M098322,,,,accept,deny,0,5,2,0,0,0,14.4,81.78,0,accept
21274308,2016-10-20 08:12:42,3d16b794-625b-40c9-917e-93fefd3a75e6,M098322,,,,accept,settlement,0,0,0,0,0,0,2.89,8.46,0,accept
21346935,2016-10-21 04:36:34,fa6f7616-5b89-4c69-8c09-c75a2112a179,M098322,,,,accept,deny,0,5,2,0,0,0,6.48,0.0,0,accept
21370392,2016-10-21 08:44:25,2997fb3a-e35d-40cc-9a0b-96ea86c39dc0,M098322,,,,accept,settlement,0,0,0,0,0,0,1.46,0.08,0,accept
21427935,2016-10-22 03:46:42,e269d7b9-21dd-4db8-b947-9217e21fe1e5,M098322,,,,accept,settlement,0,0,0,0,0,0,0.14,0.0,0,accept
21440229,2016-10-22 06:20:24,52e5f3aa-00b9-4ffa-ae85-9e704910018c,M098322,,,,accept,settlement,0,0,0,0,0,0,0.15,0.0,0,accept
21440559,2016-10-22 06:25:14,bda6e813-fc76-4e58-b86a-01fd5c77c41b,M098322,,,,accept,deny,0,5,2,0,0,0,163.11,0.53,0,accept
21444162,2016-10-22 07:13:32,84e5ad43-bdc6-4b55-b486-dadf220908b2,M098322,,,,accept,settlement,0,0,0,0,0,0,1.98,1.0,0,accept
21444693,2016-10-22 07:20:23,11c9953a-c20f-4ecf-a1b9-6417786ab05f,M098322,,,,accept,deny,0,5,2,0,0,0,0.48,0.0,0,accept
21445473,2016-10-22 07:30:25,94d0b127-5764-4958-8efa-b324cd421924,M098322,,,,accept,settlement,0,0,0,0,0,0,1.28,5.5,0,accept
21449544,2016-10-22 08:24:03,119875fc-ea8d-450b-a08e-166b94ad2f87,M098322,,,,accept,deny,0,5,2,0,0,0,5.89,9.34,0,accept
21456771,2016-10-22 10:06:21,d63a14a5-8391-4eec-b8bb-ba63a716b6fa,M098322,,,,accept,deny,0,5,2,0,0,0,2.34,0.24,0,accept
21465348,2016-10-22 12:16:12,bb4bc644-fd4d-482d-96ce-61370b30db43,M098322,,,,accept,settlement,0,0,0,0,0,0,0.18,0.0,0,accept
21466041,2016-10-22 12:27:08,e2f4ec5e-7242-4162-ad2c-6a86ea7ddd23,M098322,,,,accept,settlement,0,0,0,0,0,0,0.19,0.0,0,accept
21482472,2016-10-22 17:16:35,b13b1f50-4b2c-4f35-a755-c8c1a19aecc3,M098322,,,,accept,settlement,0,0,0,0,0,0,9.55,446.26,0,accept
21486441,2016-10-22 22:38:21,381e8e56-d72c-4f95-9379-c45e147962af,M098322,,,,accept,settlement,0,0,0,0,0,0,0.23,0.0,0,accept
21493854,2016-10-23 02:14:42,430423a8-4400-4761-9c3a-46f0e8d8e647,M098322,,,,accept,deny,0,5,2,0,0,0,2.33,0.44,0,accept
21495870,2016-10-23 02:50:05,5a2cc152-e088-4ec7-be2d-6e0c5f92ac89,M098322,,,,accept,settlement,0,0,0,0,0,0,0.29,0.19,0,accept
21499926,2016-10-23 03:53:54,ad5bd847-aa65-45bd-930b-e4043a68349d,M098322,,,,accept,settlement,0,0,0,0,0,0,0.11,0.0,0,accept
21509430,2016-10-23 06:14:54,237a6fbb-3ddf-4cee-86da-6ed81b4ef051,M098322,,,,accept,deny,0,3,1,0,0,0,157.11,0.0,0,accept
21509487,2016-10-23 06:15:41,735cd4d8-3eeb-40f9-983e-10cae48e7c75,M098322,,,,accept,deny,0,3,1,0,0,0,346.84,757.94,0,accept
21511107,2016-10-23 06:40:37,fcc14fa5-d442-44f1-8dec-26f7d72848e1,M098322,,,,accept,deny,0,3,1,0,0,0,432.73,881.03,0,accept
21511218,2016-10-23 06:42:02,8b0d017b-0857-417c-b852-d112747c0517,M098322,,,,accept,settlement,0,0,0,0,0,0,3.3,268.79,0,accept
21531810,2016-10-23 12:09:16,c0095199-44b6-4761-9a7d-f7a1320305e9,M098322,,,,accept,deny,0,5,2,0,0,0,0.39,0.0,0,accept
21531825,2016-10-23 12:09:31,cdde0e7e-c8cb-4ccf-85f6-f8bd4c99c21b,M098322,,,,accept,deny,0,5,2,0,0,0,42.52,179.59,0,accept
21547797,2016-10-23 16:46:50,9097edf7-3ba1-4f26-b81b-565d424c0222,M098322,,,,accept,settlement,0,0,0,0,0,0,1.88,0.02,0,accept
21558024,2016-10-24 01:11:00,7ccd5676-597a-4a39-9f11-4f34aa807fbd,M098322,,,,accept,settlement,0,0,0,0,0,0,0.44,0.7,0,accept
21563766,2016-10-24 02:20:09,6b69ecb0-f870-417d-89f1-e19ed104a402,M098322,,,,accept,deny,0,5,2,0,0,0,0.85,0.0,0,accept
21563781,2016-10-24 02:20:17,700329c7-3461-4c40-ad5f-9a94df1ae83b,M098322,,,,accept,deny,0,5,2,0,0,0,66.22,12.57,0,accept
21563817,2016-10-24 02:20:43,2ef48f50-a24b-4f50-b0bf-db1a3eb7346d,M098322,,,,accept,deny,0,5,2,0,0,0,75.33,106.54,0,accept
21592167,2016-10-24 06:24:25,5311ea3d-637f-4ec9-aa08-8cc0e3cb9115,M098322,,,,accept,settlement,0,0,0,0,0,0,1.2,0.17,0,accept
21625152,2016-10-24 11:59:23,93c9a2a7-5f99-4b86-ae7f-de169b619913,M098322,,,,accept,deny,0,5,2,0,0,0,7.15,0.02,0,accept
21625176,2016-10-24 11:59:41,0c81a9e4-2c1d-4dda-985d-3ae054f371f1,M098322,,,,accept,deny,0,5,2,0,0,0,290.53,10.24,0,accept
21625362,2016-10-24 12:01:32,ce52ac51-250a-455e-b565-b6238986d4f3,M098322,,,,accept,deny,0,5,2,0,0,0,284.52,10.24,0,accept
21625527,2016-10-24 12:03:08,26bc2aa6-dc37-4475-89b2-ced48a211526,M098322,,,,accept,deny,0,5,2,0,0,0,290.53,10.24,0,accept
21625983,2016-10-24 12:09:00,59ebff6c-edb3-41b9-b73e-e654ed9dab4e,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,295.95,10.24,0,deny
21625983,2016-10-24 12:09:00,59ebff6c-edb3-41b9-b73e-e654ed9dab4e,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,295.95,10.24,0,deny
21629454,2016-10-24 12:54:13,88cd72f8-6f94-416f-b1b8-9bd96be43bb1,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,300.83,3.28,0,deny
21629454,2016-10-24 12:54:13,88cd72f8-6f94-416f-b1b8-9bd96be43bb1,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,300.83,3.28,0,deny
21629472,2016-10-24 12:54:21,7222e99f-fbf8-44d1-8c7d-ba19e946124e,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,305.06,10.24,0,deny
21629472,2016-10-24 12:54:21,7222e99f-fbf8-44d1-8c7d-ba19e946124e,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,305.06,10.24,0,deny
21629499,2016-10-24 12:54:37,fb47aad0-cd4c-40d8-9b6d-df795589f55e,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,308.88,3.28,0,deny
21629499,2016-10-24 12:54:37,fb47aad0-cd4c-40d8-9b6d-df795589f55e,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,308.88,3.28,0,deny
21629550,2016-10-24 12:55:18,7bac2720-3511-429b-81a2-6b8d428c29e3,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,312.31,3.08,0,deny
21629550,2016-10-24 12:55:18,7bac2720-3511-429b-81a2-6b8d428c29e3,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,312.31,3.08,0,deny
21642393,2016-10-24 15:52:25,6fa7d360-1035-460d-b1f7-bae7f8d1613a,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,303.43,5.25,0,deny
21642393,2016-10-24 15:52:25,6fa7d360-1035-460d-b1f7-bae7f8d1613a,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,303.43,5.25,0,deny
21646233,2016-10-24 17:21:08,a88ef5a6-fa5f-4b47-81e3-7e0ad13543cd,M098322,,,,accept,settlement,0,0,0,0,0,0,0.48,0.01,0,accept
21662172,2016-10-25 01:56:56,3cf0eeac-919e-4812-9f69-73162894ed2f,M098322,,,,accept,settlement,0,0,0,0,0,0,0.24,0.19,0,accept
21666510,2016-10-25 02:37:43,297c0e01-1c74-490a-a56c-d043124fbdca,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,274.51,9.71,0,deny
21666510,2016-10-25 02:37:43,297c0e01-1c74-490a-a56c-d043124fbdca,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,274.51,9.71,0,deny
21666585,2016-10-25 02:38:07,ba707e0a-cb95-4d6c-87d5-839c4499b005,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,277.03,6.61,0,deny
21666585,2016-10-25 02:38:07,ba707e0a-cb95-4d6c-87d5-839c4499b005,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,277.03,6.61,0,deny
21666675,2016-10-25 02:38:46,c0c0c333-02fe-48e2-a1ff-01df82e59408,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,279.08,7.04,0,deny
21666675,2016-10-25 02:38:46,c0c0c333-02fe-48e2-a1ff-01df82e59408,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,279.08,7.04,0,deny
21675570,2016-10-25 03:53:59,90c604c6-ecc6-44ea-bb2b-f4a392a4f86f,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,299.57,9.71,0,deny
21675570,2016-10-25 03:53:59,90c604c6-ecc6-44ea-bb2b-f4a392a4f86f,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,299.57,9.71,0,deny
21675837,2016-10-25 03:56:26,3057f001-7d0e-4a56-a0ae-91ab514df844,M098322,,,,accept,settlement,0,0,0,0,0,0,0.46,1.21,0,accept
21676422,2016-10-25 04:01:10,b04c82c7-278d-49b2-99c7-d0c4994888cb,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,297.66,21.77,0,deny
21676422,2016-10-25 04:01:10,b04c82c7-278d-49b2-99c7-d0c4994888cb,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,297.66,21.77,0,deny
21678450,2016-10-25 04:18:55,2d3c22e9-fde4-4c91-be79-31a7381a7cfd,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,299.43,21.77,0,deny
21678450,2016-10-25 04:18:55,2d3c22e9-fde4-4c91-be79-31a7381a7cfd,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,299.43,21.77,0,deny
21678594,2016-10-25 04:20:11,74b9412c-6bda-418c-9cf5-53b85cf7dadc,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,182.1,4.81,0,deny
21681153,2016-10-25 04:41:51,022a5296-cb5e-4676-84e7-9c30866fbe93,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,185.34,5.12,0,deny
21681201,2016-10-25 04:42:15,d12bf4c8-f0ec-461f-9bfd-f8e1cc408777,M098322,,,,accept,settlement,0,0,0,0,0,0,0.22,0.0,0,accept
21681243,2016-10-25 04:42:36,3ab7bb64-605b-4fa3-8109-7949802349f2,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,188.4,15.9,0,deny
21684027,2016-10-25 05:06:31,8f4d09aa-e4af-4cbd-b4dc-d46f59d56790,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,218.56,15.9,0,deny
21685824,2016-10-25 05:25:09,5d59b281-63d5-43c7-b4eb-75dbcfcae140,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,221.66,15.9,0,deny
21685827,2016-10-25 05:25:15,114da067-cf0c-415b-9665-2d318917fe0c,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,224.63,15.9,0,deny
21685827,2016-10-25 05:25:15,114da067-cf0c-415b-9665-2d318917fe0c,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,224.63,15.9,0,deny
21691479,2016-10-25 06:17:23,0235caa5-cb3f-436d-8a2b-7089d6d142ee,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,209.06,15.9,0,deny
21691479,2016-10-25 06:17:23,0235caa5-cb3f-436d-8a2b-7089d6d142ee,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,209.06,15.9,0,deny
21691584,2016-10-25 06:18:15,9febce68-56c3-4df0-a8a8-62eadfb807ac,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,326.5,24.13,0,deny
21691584,2016-10-25 06:18:15,9febce68-56c3-4df0-a8a8-62eadfb807ac,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,326.5,24.13,0,deny
21691647,2016-10-25 06:18:55,664dcbb8-86d9-46bb-9ee2-124938338846,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,327.5,24.13,0,deny
21691647,2016-10-25 06:18:55,664dcbb8-86d9-46bb-9ee2-124938338846,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,327.5,24.13,0,deny
21692007,2016-10-25 06:22:04,0235e1e5-5c42-4622-b757-692c80c0c6e4,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,328.44,24.13,0,deny
21692007,2016-10-25 06:22:04,0235e1e5-5c42-4622-b757-692c80c0c6e4,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,328.44,24.13,0,deny
21692034,2016-10-25 06:22:15,581f82c2-b1b3-4141-8175-a1abc5978ce1,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,346.93,188.06,0,deny
21692034,2016-10-25 06:22:15,581f82c2-b1b3-4141-8175-a1abc5978ce1,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,346.93,188.06,0,deny
21694794,2016-10-25 06:44:47,db0f2029-59a8-4120-bc8d-65e54e2aa2f8,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,344.33,188.06,0,deny
21694794,2016-10-25 06:44:47,db0f2029-59a8-4120-bc8d-65e54e2aa2f8,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,344.33,188.06,0,deny
21694860,2016-10-25 06:45:23,ec10c804-6c5a-4486-be1e-46f8ef5a776a,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,218.98,64.82,0,deny
21694860,2016-10-25 06:45:23,ec10c804-6c5a-4486-be1e-46f8ef5a776a,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,218.98,64.82,0,deny
21697668,2016-10-25 07:09:02,b773f02b-bbf9-4492-8b78-99f6c6c94c55,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,201.85,489.26,0,deny
21697668,2016-10-25 07:09:02,b773f02b-bbf9-4492-8b78-99f6c6c94c55,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,201.85,489.26,0,deny
21697803,2016-10-25 07:10:29,578850a7-ba2b-457c-8840-07520654fa06,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,204.24,473.61,0,deny
21697803,2016-10-25 07:10:29,578850a7-ba2b-457c-8840-07520654fa06,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,204.24,473.61,0,deny
21698061,2016-10-25 07:12:29,4fbe2aec-d87f-4adb-a554-7760d4fe19ed,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,47.91,145.15,0,deny
21701133,2016-10-25 07:40:05,a5a8d748-6a04-4603-bc7f-b789e2dbf069,M098322,,,,accept,deny,0,5,2,0,0,0,0.56,0.0,0,accept
21701178,2016-10-25 07:40:24,f670c1b3-80f8-44b9-a822-1e8c86f423f7,M098322,,,,accept,deny,0,5,2,0,0,0,62.29,160.56,0,accept
21703044,2016-10-25 07:56:21,12cae470-31f3-4829-b0c0-55ab5e2cb1d7,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,193.92,750.38,0,deny
21703044,2016-10-25 07:56:21,12cae470-31f3-4829-b0c0-55ab5e2cb1d7,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,193.92,750.38,0,deny
21704865,2016-10-25 08:13:28,6298f48c-2942-43d1-acd1-835a23066a0b,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,188.42,750.38,0,deny
21704865,2016-10-25 08:13:28,6298f48c-2942-43d1-acd1-835a23066a0b,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,188.42,750.38,0,deny
21708387,2016-10-25 08:44:43,8bc2bc08-43b2-4229-8b0b-ea838ce25b40,M098322,,,,accept,deny,0,5,2,0,0,0,39.73,329.39,0,accept
21708489,2016-10-25 08:45:45,5fa3904c-d401-4557-8ae7-e659c1fd3010,M098322,,,,accept,deny,0,5,2,0,0,0,87.88,262.06,0,accept
21708528,2016-10-25 08:46:03,e56a6700-cf86-4e9a-8c5f-12005e78d63a,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,105.51,527.05,0,deny
21708528,2016-10-25 08:46:03,e56a6700-cf86-4e9a-8c5f-12005e78d63a,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,105.51,527.05,0,deny
21708612,2016-10-25 08:46:55,210d4824-2c5f-44a7-be97-d7ceaf0d7b41,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,129.61,527.05,0,deny
21708612,2016-10-25 08:46:55,210d4824-2c5f-44a7-be97-d7ceaf0d7b41,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,129.61,527.05,0,deny
21708678,2016-10-25 08:47:28,b3bce667-59a6-480a-a33b-b4e47cd918dc,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,159.94,527.05,0,deny
21708678,2016-10-25 08:47:28,b3bce667-59a6-480a-a33b-b4e47cd918dc,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,159.94,527.05,0,deny
21708825,2016-10-25 08:48:39,0032ea7e-ddda-42fe-8d6f-12861cb9728a,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,194.17,527.05,0,deny
21708825,2016-10-25 08:48:39,0032ea7e-ddda-42fe-8d6f-12861cb9728a,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,194.17,527.05,0,deny
21708837,2016-10-25 08:48:45,6df7c5b9-2281-4ac0-a4aa-59d557ca5cc8,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,228.46,527.05,0,deny
21708837,2016-10-25 08:48:45,6df7c5b9-2281-4ac0-a4aa-59d557ca5cc8,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,228.46,527.05,0,deny
21708930,2016-10-25 08:49:33,9b14fd64-40bb-4b26-b452-ae325a94c6ca,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,259.3,527.05,0,deny
21708930,2016-10-25 08:49:33,9b14fd64-40bb-4b26-b452-ae325a94c6ca,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,259.3,527.05,0,deny
21708972,2016-10-25 08:50:00,86b50cb4-19f6-4270-b46c-fd6ac0eef0d0,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,284.92,527.05,0,deny
21708972,2016-10-25 08:50:00,86b50cb4-19f6-4270-b46c-fd6ac0eef0d0,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,284.92,527.05,0,deny
21714435,2016-10-25 09:39:31,cb085f21-1ee0-4776-abd7-d8152e6464ab,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,205.92,622.03,0,deny
21714435,2016-10-25 09:39:31,cb085f21-1ee0-4776-abd7-d8152e6464ab,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,205.92,622.03,0,deny
21722007,2016-10-25 10:57:20,40d7d9af-4bdf-42b7-871f-4a363a0fe182,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,215.16,622.03,0,deny
21722007,2016-10-25 10:57:20,40d7d9af-4bdf-42b7-871f-4a363a0fe182,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,215.16,622.03,0,deny
21724743,2016-10-25 11:29:58,deaf67eb-502f-46dc-bc40-4355049a19d3,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,188.91,788.76,0,deny
21724743,2016-10-25 11:29:58,deaf67eb-502f-46dc-bc40-4355049a19d3,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,188.91,788.76,0,deny
21734385,2016-10-25 13:21:56,467672e5-6462-48d1-91f7-62d208990640,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,225.99,622.03,0,deny
21734385,2016-10-25 13:21:56,467672e5-6462-48d1-91f7-62d208990640,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,225.99,622.03,0,deny
21738453,2016-10-25 14:08:16,05c32297-101b-47cf-8ec5-fd6ffd63b616,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,226.49,788.76,0,deny
21738453,2016-10-25 14:08:16,05c32297-101b-47cf-8ec5-fd6ffd63b616,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,226.49,788.76,0,deny
21746124,2016-10-25 15:40:10,ea76f718-1b94-40d9-a205-102ad74a2e02,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,235.11,622.03,0,deny
21746124,2016-10-25 15:40:10,ea76f718-1b94-40d9-a205-102ad74a2e02,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,235.11,622.03,0,deny
21748332,2016-10-25 16:11:12,c12fb2bb-9483-4c94-b041-6b8cfed8331b,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,205.51,593.39,0,deny
21748332,2016-10-25 16:11:12,c12fb2bb-9483-4c94-b041-6b8cfed8331b,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,205.51,593.39,0,deny
21749361,2016-10-25 16:28:28,f36a9285-843e-4260-963a-affc3dfa2782,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,207.48,578.18,0,deny
21749361,2016-10-25 16:28:28,f36a9285-843e-4260-963a-affc3dfa2782,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,207.48,578.18,0,deny
21749793,2016-10-25 16:36:20,d7d3c94d-61e5-489c-ab42-30514e0ca22f,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,209.44,784.11,0,deny
21749793,2016-10-25 16:36:20,d7d3c94d-61e5-489c-ab42-30514e0ca22f,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,209.44,784.11,0,deny
21749970,2016-10-25 16:39:53,ff30e975-5b9e-4b55-8aa6-87567841cbfa,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,463.66,979.91,0,deny
21749970,2016-10-25 16:39:53,ff30e975-5b9e-4b55-8aa6-87567841cbfa,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,463.66,979.91,0,deny
21750534,2016-10-25 16:52:39,4f2396a8-ff3d-4c48-9688-88da190f9192,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,566.77,986.26,0,deny
21750534,2016-10-25 16:52:39,4f2396a8-ff3d-4c48-9688-88da190f9192,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,566.77,986.26,0,deny
21752199,2016-10-25 17:24:30,bd1afb00-5578-4703-ade5-28d219420925,M098322,,,,accept,settlement,0,0,0,0,0,0,0.26,0.0,0,accept
21752229,2016-10-25 17:25:46,5cc89244-1d4a-4905-bdbf-2fd777283c94,M098322,,,,accept,deny,0,5,2,0,0,0,1.61,0.0,0,accept
21773241,2016-10-26 02:52:29,73c1137a-d0ec-4070-8443-ca6105d9f4f1,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,11.7,108.18,0,deny
21773241,2016-10-26 02:52:29,73c1137a-d0ec-4070-8443-ca6105d9f4f1,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,11.7,108.18,0,deny
21799116,2016-10-26 06:24:34,7b2a0cb4-fdca-40c0-b8d2-d854c0029b8d,M098322,,,,accept,settlement,0,0,0,0,0,0,0.35,0.0,0,accept
21806178,2016-10-26 07:21:18,3a0964e7-486d-402d-a288-2b5c1e5354d1,M098322,,,,accept,settlement,0,0,0,0,0,0,0.18,0.0,0,accept
21807138,2016-10-26 07:29:17,5048c0da-4fe9-4fe2-a7d2-95489c7d3e13,M098322,,,,accept,deny,0,5,2,0,0,0,1.48,0.0,0,accept
21811716,2016-10-26 08:05:21,1ff87768-473b-40e9-be15-474b3a6c6ebf,M098322,,,,accept,deny,0,5,2,0,0,0,51.55,5.14,0,accept
21811884,2016-10-26 08:06:27,0dbc3212-094b-4aaf-9233-a4c5f92db5f7,M098322,,,,accept,deny,0,5,2,0,0,0,68.46,1.64,0,accept
21813171,2016-10-26 08:17:19,9e242332-31bf-43b6-9a1a-3e508deeed55,M098322,,,,accept,deny,0,3,1,0,0,0,195.36,31.25,0,accept
21813327,2016-10-26 08:18:29,bddff6ff-a0e5-4e05-8b84-bc36a9c22354,M098322,,,,accept,settlement,0,0,0,0,0,0,6.95,95.16,0,accept
21846633,2016-10-26 13:55:28,b9e1e5ad-d1d6-4515-910d-40706b42e78d,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,27.16,537.7,0,deny
21846633,2016-10-26 13:55:28,b9e1e5ad-d1d6-4515-910d-40706b42e78d,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,27.16,537.7,0,deny
21846738,2016-10-26 13:56:37,17dc7323-71d4-4a5c-9275-97cfc4ebc46c,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,85.97,357.57,0,deny
21873741,2016-10-27 01:28:10,dc7578b0-5a55-4723-a0f1-0aeb51200ba0,M098322,,,,accept,deny,0,5,2,0,0,0,118.8,90.47,0,accept
21926484,2016-10-27 09:08:52,df94072c-a145-40d9-9662-63745d9d4e4c,M098322,,,,accept,deny,0,5,2,0,0,0,18.75,7.51,0,accept
21934947,2016-10-27 10:34:01,aae9bbf1-c05d-4322-b429-7ff1ef375011,M098322,,,,accept,settlement,0,0,0,0,0,0,0.24,0.04,0,accept
21941415,2016-10-27 11:52:55,c1b94f41-fa44-46c8-a4bf-70f6533c00bd,M098322,,,,accept,deny,0,5,2,0,0,0,182.25,116.25,0,accept
21957036,2016-10-27 15:03:00,4b263d41-5c36-4d2c-b520-386a4ac44ed6,M098322,,,,accept,deny,0,5,2,0,0,0,1.15,0.0,0,accept
21957672,2016-10-27 15:10:30,c7981849-fe4a-4097-a978-e76a9ebac4b8,M098322,,,,accept,settlement,0,0,0,0,0,0,312.6,863.76,0,accept
21962910,2016-10-27 16:35:34,5fa64b71-635a-490a-83c4-61ad925fcc5b,M098322,,,,accept,settlement,0,0,0,0,0,0,1.35,1.32,0,accept
21963765,2016-10-27 16:57:05,655aaafa-cfd7-43ad-aa23-42c4a10aa0f7,M098322,,,,accept,deny,0,5,2,0,0,0,0.36,0.0,0,accept
21963780,2016-10-27 16:57:25,c52e1de3-9e12-4f2b-9536-aeb8c473bf10,M098322,,,,accept,deny,0,5,2,0,0,0,53.99,3.89,0,accept
21963834,2016-10-27 16:58:27,53bb196c-94fc-46b2-afb5-22efa8ae1832,M098322,,,,accept,deny,0,5,2,0,0,0,70.78,9.15,0,accept
21969909,2016-10-27 23:08:40,d57c442e-9261-48a7-999b-335b4b008545,M098322,,,,accept,deny,0,5,2,0,0,0,1.16,0.06,0,accept
